ID,Name,regionType,padding1,dummyPoly1,dummyPoly2,radius,angle,depth,width,height,baseHeightOffset,angleCheckType,padding2,allowAngle,textBoxType,raycastType,padding3,textId,invalidFlag,grayoutFlag,priority,execInvalidTime,actionGroupId,sameCategoryActionDisplay,gameKey,iconType,pointRadius,pointHeight,pointBaseHeightOffset,textRadius,textHeight,textBaseHeightOffset,iconOffsetX,iconOffsetY,iconOffsetZ,doneFlag,
7002100,Retired swordsman -- 隠居剣客,0,[0|0|0],-1,-1,2.5,180,0,0,1.5,-0.75,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,10,-1,-1,-1,-0.75,0,1.65,0,-1
7002200,Chigo -- 稚児,0,[0|0|0],-1,-1,3,25,0,0,2.5,-1,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,-1,0,-1,-1,-1,0.1,0.6,0,-1
7002201,Chigo_Telepathy -- 稚児_念話,0,[0|0|0],-1,-1,2,90,0,0,1,-0.25,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,22,-1,0,-1,-1,-0.25,0.12,1.75,0.1,-1
7002202,Chigo_Infinite Corridor -- 稚児_無限回廊,0,[0|0|0],-1,-1,2.5,180,0,0,2.5,-1,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,2.5,-1,-1,-1,-1,0,0.6,0,-1
7002203,Chigo_ Eavesdropping through the wall -- 稚児_壁越し盗み聞き,0,[0|0|0],-1,-1,2,180,0,0,1,-0.25,0,[0|0|0],90,0,0,[0|0],10010250,-1,-1,10,3,0,0,1,2,8,3,-1,-1,-1,-0.25,0,1.2,-0.2,72000019
7002204,Chigo_worshiping the altar -- 稚児_祭壇を拝んでいる,0,[0|0|0],-1,-1,3,180,0,0,2.5,-1,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,-1,0,-1,-1,-1,0.1,0.6,0,-1
7002300,Daughter of Isei_Honjo -- 医聖の娘_本城,0,[0|0|0],90,-1,2.5,180,0,0,6,-3,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,10,-5,-1,-1,-3,0,0,0,-1
7002301,Daughter of Isei_Castle -- 医聖の娘_城下,0,[0|0|0],90,-1,2.5,180,0,0,10,-5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,10,-5,-1,-1,-5,0,0,0,-1
7002302,Daughter of Isei_Honjo_When Tokugawa invades -- 医聖の娘_本城_徳川襲来時,0,[0|0|0],90,-1,2.5,120,0,0,6,-3,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,10,-5,-1,-1,-3,0,0,0,-1
7002400,Kensei -- 剣聖,0,[0|0|0],-1,-1,2.5,180,0,0,1,-0.25,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,6,-3,-1,-1,-0.25,0,0.74,-0.06,-1
7002401,Kensei (skill grandfather) _ castle tower -- 剣聖(スキル爺)_城下小天守,0,[0|0|0],201,-1,3,180,0,0,5,-2.25,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,5,-2,-1,-1,-2.25,0,0,0,-1
7002410,Kensei_Eavesdropping_After Immortal Slash -- 剣聖_盗み聞き_不死斬り後,0,[0|0|0],-1,-1,8,180,0,0,10,-3,0,[0|0|0],180,0,2,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,10,10,-3,-1,-1,-3,0,0.74,-0.06,71110241
7002411,Kensei_Eavesdropping_After the worsening of the condition -- 剣聖_盗み聞き_病状悪化後,0,[0|0|0],-1,-1,8,180,0,0,10,-3,0,[0|0|0],180,0,2,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,10,10,-3,-1,-1,-3,0,0.74,-0.06,71110242
7002412,Kensei_Note -- 剣聖_書き置き,0,[0|0|0],200,-1,2,180,0,0,2,-2,0,[0|0|0],180,0,0,[0|0],10010140,-1,-1,10,3,0,0,0,0,6,4,-2,-1,-1,-2,0,0,0.3,-1
7002500,Caucasian innsmouth -- 白人インスマウス,0,[0|0|0],256,-1,4,180,0,0,6,-4,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,6,-4,-1,-1,-4,0,0,0,-1
7002600,The kidnapped young man_temple -- さらわれ下男_寺,0,[0|0|0],90,-1,3,180,0,0,6,-2,0,[0|0|0],60,0,1,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,6,-2,-1,-1,-2,0,0,0,-1
7002610,The kidnapped young man _ castle -- さらわれ下男_城下,0,[0|0|0],90,-1,3,180,0,0,6,-2,0,[0|0|0],60,0,1,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,6,-2,-1,-1,-2,0,0,0,-1
7002620,The kidnapped young man_dungeon -- さらわれ下男_地下牢,0,[0|0|0],90,-1,3,180,0,0,6,-2,0,[0|0|0],60,0,1,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,10,-2,-1,-1,-2,0,0,0,-1
7002700,A decent villager -- まともな村人,0,[0|0|0],90,-1,3,180,0,0,4,-2,0,[0|0|0],90,0,1,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,3,-1,-1,-1,-2,0,0,0,-1
7002800,Sick village priest -- 病み村神主,0,[0|0|0],-1,-1,2.5,180,0,0,1,-0.25,0,[0|0|0],90,0,1,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,3,-1,-1,-1,-0.25,0,0.55,-0.05,-1
7002801,Sick village priest _ eavesdropping _ early -- 病み村神主_盗み聞き_初期,0,[0|0|0],-1,-1,2,90,0,0,1,-0.5,0,[0|0|0],180,0,2,[0|0],10010250,-1,-1,10,3,2,0,1,2,20,12,-7,-1,-1,-0.5,0,2.1,0,71500116
7002802,Sick village priest _ eavesdropping _ Kyo no Mizuwa -- 病み村神主_盗み聞き_京の水渡した,0,[0|0|0],-1,-1,2,90,0,0,1,-0.5,0,[0|0|0],180,0,2,[0|0],10010250,-1,-1,10,3,2,0,1,2,4,3,-1,-1,-1,-0.5,0,1,0,71500117
7002900,Yaohioka Nun_Honjo -- 八百比丘尼_本城,0,[0|0|0],90,-1,2.5,180,0,0,4,-2,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,4,-1,-1,-1,-2,0,0,0,-1
7002901,Yayobioka Nun_Temple -- 八百比丘尼_寺,0,[0|0|0],90,-1,2.5,180,0,0,4,-2,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,20,8,-4,-1,-1,-2,0,0,0,-1
7002902,Yayobioka Nun_Valley -- 八百比丘尼_渓谷,0,[0|0|0],90,-1,2.5,180,0,0,4,-2,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,4,-1,-1,-1,-2,0,0,0,-1
7002903,Yaohioka Ninji Temple (Hidden main hall front door) -- 八百比丘尼_寺（隠し本堂前扉）,0,[0|0|0],-1,-1,2,180,0,0,1,-0.25,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,4,-1,0,-1,-1,-0.25,0,0,0,-1
7002904,Yaohioka Nun_Dungeon -- 八百比丘尼_地下牢,0,[0|0|0],90,-1,2.5,180,0,0,4,-2,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,15,-10,-1,-1,-0.25,0,0,0,-1
7003000,Fascinated Samurai_Hidden Prison -- 魅了された侍_隠し牢,0,[0|0|0],90,-1,2.5,180,0,0,5,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,10,-5,-1,-1,-2.5,0,0,0,-1
7003001,Fascinated Samurai_Hidden Prison_Special Waiting -- 魅了された侍_隠し牢_特殊待機中,0,[0|0|0],210,-1,2,180,0,0,2,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,7,-1,0,-1,-1,-2.5,0,-1.7,0.3,-1
7003002,Fascinated Samurai_Hidden Prison_When Tokugawa Invades -- 魅了された侍_隠し牢_徳川襲来時,0,[0|0|0],210,-1,6,180,0,0,3,-8.5,0,[0|0|0],90,0,2,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,7.5,-13,-1,-1,-8.5,0,-0.9,0,-1
7003003,Fascinated Samurai_Hidden Prison_Special Waiting_When Tokugawa Invades -- 魅了された侍_隠し牢_特殊待機中_徳川襲来時,0,[0|0|0],210,-1,6,180,0,0,3,-8.5,0,[0|0|0],90,0,2,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,7.5,-13,-1,-1,-8.5,0,-1.7,0.3,-1
7003004,Fascinated Samurai_Dragon Cough_When Tokugawa Invades -- 魅了された侍_竜咳_徳川襲来時,0,[0|0|0],210,-1,6,180,0,0,3,-8.5,0,[0|0|0],90,0,2,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,7.5,-13,-1,-1,-8.5,0.2,-1.8,-0.2,-1
7003010,Fascinated Samurai_Dungeon -- 魅了された侍_地下牢,0,[0|0|0],210,-1,2,180,0,0,2,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,7,-1,0,-1,-1,-2.5,0,-0.9,0,-1
7003011,Fascinated Samurai_Dungeon_Special Waiting -- 魅了された侍_地下牢_特殊待機中,0,[0|0|0],210,-1,2,180,0,0,2,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,7,-1,0,-1,-1,-2.5,0,-0.9,0,-1
7003020,Fascinated Samurai_Dungeon (Crucifixion) -- 魅了された侍_地下牢（磔）,0,[0|0|0],90,-1,2.5,180,0,0,7,-3.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,10.5,-3,-1,-1,-3.5,0,0,0,-1
7003030,Fascinated Samurai_Sick Village Entrance -- 魅了された侍_病み村入り口,0,[0|0|0],90,-1,2.5,180,0,0,5,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,15,12,-6,-1,-1,-2.5,0,0,0,-1
7003031,Fascinated Samurai_Sick Village Entrance_Special Waiting -- 魅了された侍_病み村入り口_特殊待機中,0,[0|0|0],210,-1,2,180,0,0,2,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,6,-1,0,-1,-1,-2.5,0,-1.2,-0.5,-1
7003040,Fascinated Samurai_In front of the Sick Village Square -- 魅了された侍_病み村広場前,0,[0|0|0],90,-1,2.5,180,0,0,7,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,12,-6,-1,-1,-2.5,0,0,0,-1
7003050,Fascinated Samurai_Dragon Cough -- 魅了された侍_竜咳,0,[0|0|0],210,-1,2,180,0,0,2,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,6,-1,0,-1,-1,-2.5,0.2,-1.8,-0.2,-1
7003100,Immortal Experiment Doctor -- 不死実験の医僧,0,[0|0|0],90,-1,2.5,180,0,0,5,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,15,-7.5,-1,-1,-2.5,0,0,0,-1
7003101,Immortal Experiment Doctor_Experiment 1 Eavesdropping -- 不死実験の医僧_実験1中盗み聞き,0,[0|0|0],90,-1,10,180,0,0,10,-3,0,[0|0|0],180,0,2,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,15,10,-3,-1,-1,-3,0,0,0,71300058
7003102,Immortal Experiment Doctor_Experiment 2 Eavesdropping -- 不死実験の医僧_実験2中盗み聞き,0,[0|0|0],90,-1,10,180,0,0,10,-3,0,[0|0|0],180,0,2,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,15,10,-3,-1,-1,-3,0,0,0,71300063
7003200,Sokushinbutsu -- 即身仏,0,[0|0|0],-1,-1,3,180,0,0,1,-0.25,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,12,-2,-1,-1,-0.25,0,1,0,-1
7003600,Scale shop_samurai residence_pot -- 鱗ショップ_武家屋敷_壷,0,[0|0|0],-1,-1,5,180,0,0,4,-2,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,15,6,-3,-1,-1,-2,0,0.8,0,-1
7003601,Scale shop_Samurai residence_Carp -- 鱗ショップ_武家屋敷_鯉,0,[0|0|0],-1,-1,7.5,180,0,0,4,-1,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,15,7,-2,-1,-1,-1,0,1.3,0,-1
7003650,Scale shop_submerged city_pot -- 鱗ショップ_水没都_壷,0,[0|0|0],-1,-1,3,180,0,0,2,-1,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,15,-2,-1,-1,-1,0,0.8,0,-1
7003651,Scale shop_submerged city_carp -- 鱗ショップ_水没都_鯉,0,[0|0|0],-1,-1,7,180,0,0,8,-1,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,22,17,-2,-1,-1,-1,0,1.3,0,-1
7003700,Female servant 2 eavesdropping -- 奉公人の女2盗み聞き,0,[0|0|0],-1,-1,7,180,0,0,10,-3,0,[0|0|0],180,0,2,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,15,10,-3,-1,-1,-3,0.3,0.6,-0.3,71000450
7003800,Submerged Handmaiden Aunt_Sister -- 水没侍女おば_妹,0,[0|0|0],90,-1,2,180,0,0,2,-1.25,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,4,2,-1,-1,-1,-1.25,0,0,0,-1
7003900,Submerged Handmaiden Aunt_Sister_In front of the cave -- 水没侍女おば_姉_洞窟前,0,[0|0|0],90,-1,2,180,0,0,5,-2.5,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,4,7,-3,-1,-1,-2.5,0,0,0,-1
7003901,Submerged Handmaiden Aunt_Sister_Dairi -- 水没侍女おば_姉_内裏,0,[0|0|0],-1,-1,3,180,0,0,3,-1.25,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,5,-2,-1,-1,-1.25,-0.4,0.6,0.15,-1
7004000,Auntie- a maid who talks about Shura -- 修羅語りの侍女おば,0,[0|0|0],-1,-1,2.5,180,0,0,1,-0.25,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,3,-1,-1,-1,-0.25,0,1.15,0,-1
7004700,Araji Shop Clerk_Honjo -- 荒れ寺ショップ店員_本城,0,[0|0|0],-1,-1,3,180,0,0,2,-1,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,15,8,-2,-1,-1,-1,0,0.6,0,-1
7004701,Araji Shop Clerk_Castle -- 荒れ寺ショップ店員_城下,0,[0|0|0],-1,-1,3,180,0,0,2,-1,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,5,-2,-1,-1,-1,0,0.6,0,-1
7004800,Captive Temple Small Fish_Infinite Corridor -- 囚われ寺雑魚_無限回廊,0,[0|0|0],-1,-1,3.5,180,0,0,1,-0.25,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,41,-1,0,-1,-1,-0.25,0,1.65,0,-1
7004900,Secret life lonely people -- 密命の孤影衆,0,[0|0|0],-1,-1,3,180,0,0,3,-1,0,[0|0|0],90,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,5,-2,-1,-1,-1,0,1.6,0,-1
7007000,Voice of the end _ Samurai residence _ Nightjars 00 -- 末期の声_武家屋敷_夜鷹衆00,0,[0|0|0],-1,-1,3,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,-0.1,0.5,-0.1,-1
7007001,Voice of the end _ Samurai residence _ Nightjars 00_ After death -- 末期の声_武家屋敷_夜鷹衆00_死亡後,0,[0|0|0],-1,-1,3,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010120,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0.5,0,-1
7007010,Terminal voice_Samurai residence_Swordsman 00 -- 末期の声_武家屋敷_剣客00,0,[0|0|0],-1,-1,3,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0.2,0.7,-0.05,-1
7007020,Voice of the end _ valley _ Kikasa Rappa -- 末期の声_渓谷_木笠らっぱ,0,[0|0|0],-1,-1,3,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,18,6,-2,-1,-1,-2,0,0.35,0,-1
7007030,Voice of the end _ Sick village _ Kiri no Mori priest -- 末期の声_病み村_霧の森の住職,0,[0|0|0],-1,-1,3,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,6,-3,-1,-1,-2,0,0.6,0,-1
7007040,Voice of the end _ castle _ fallen warrior at the bridge -- 末期の声_城下_橋にいる落ち武者,0,[0|0|0],90,-1,3,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,15,4,-2,-1,-1,-2,0,0,0,-1
7007050,Voice of the terminal _ Honjo _ Guidance to kite -- 末期の声_本城_凧への誘導,0,[0|0|0],90,-1,3,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,8,6,-3,-1,-1,-2,0,0,0,-1
7007060,Voice of the end _ valley _ headless Yasha Ape&#39;s omen -- 末期の声_渓谷_首なし夜叉猿の予兆,0,[0|0|0],-1,-1,3,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0.1,0.4,0,-1
7007070,Voice of the terminal _ Honjo _ Ninja army invasion _ Ninja army invasion scent -- 末期の声_本城_忍軍襲来_忍軍襲来の匂わせ,0,[0|0|0],90,-1,3,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,20,40,-20,-1,-1,-2,0,0,0,-1
7007080,Voice of the end _ Honjo _ Ninja army invasion _ Guidance to the meditation room -- 末期の声_本城_忍軍襲来_瞑想部屋への誘導,0,[0|0|0],-1,-1,3,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,-0.2,0.4,0.2,-1
7007090,Voice of the end _ Castle _ Invasion of Tokugawa _ Smell of Buddhist demon -- 末期の声_城下_徳川襲来_仏師鬼の匂わせ,0,[0|0|0],-1,-1,3,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,6,-3,-1,-1,-2,0,0.6,0,-1
7007100,Voice of the end _ Honjo _ Tokugawa invasion _ Guided conversation across the bridge -- 末期の声_本城_徳川襲来_橋を渡る誘導会話,0,[0|0|0],-1,-1,3.5,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,18,15,-7,-1,-1,-2,0,0.45,0,-1
7007110,Voice of the end _ Honjo _ Ninja army invasion _ Someone&#39;s invasion suggestion -- 末期の声_本城_忍軍襲来_何者かの侵入示唆,0,[0|0|0],90,-1,3,180,0,0,4,-2,0,[0|0|0],60,0,0,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,4,-2,-1,-1,-2,0,0,0,-1
7007999,Old servant -- 奉公人の老人,0,[0|0|0],3,-1,2.5,180,0,0,4,-1,0,[0|0|0],90,0,2,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,8,-1,-1,-1,-1,0.3,0.8,-0.3,-1
7008000,Shop clerk -- ショップ店員,0,[0|0|0],90,-1,3,180,0,0,4,-2.25,0,[0|0|0],90,0,2,[0|0],10010200,-1,-1,10,3,0,0,0,0,12,20,-10,-1,-1,-2.25,0,0,0,-1
7008010,Shop clerk_Castle_In front of the small castle tower -- ショップ店員_城下_小天守前,0,[0|0|0],90,-1,3,180,0,0,4,-2.25,0,[0|0|0],90,0,2,[0|0],10010200,-1,-1,10,3,0,0,0,0,8,4,-2,-1,-1,-2.25,0,0,0,-1
7009000,About Samurai Residence_Eavesdropping_Bandits_Do -- 武家屋敷_盗み聞き_野盗_堂について,0,[0|0|0],-1,-1,13,180,0,0,12,-3,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,18,12,-3,-1,-1,-3,0,1.5,0,71008000
7009002,Samurai residence _ eavesdropping _ bandit _ guidance to the standing area -- 武家屋敷_盗み聞き_野盗_立てこもりエリアへの誘導,0,[0|0|0],-1,-1,16,180,0,0,15,-5,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,20,15,-5,-1,-1,-5,0,1.6,0,71008005
7009004,Samurai residence _ eavesdropping _ bandit _ guidance to a well -- 武家屋敷_盗み聞き_野盗_井戸への誘導,0,[0|0|0],-1,-1,10,180,0,0,10,-3,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,15,10,-3,-1,-1,-3,0,1.6,0,71008010
7009006,Samurai residence _ eavesdropping _ burning lonely people _ back information -- 武家屋敷_盗み聞き_焼打ちの孤影衆_裏情報,0,[0|0|0],-1,-1,28,180,0,0,15,-5,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,35,15,-5,-1,-1,-5,0,1.7,0,71008015
7009050,Castle _ Eavesdropping _ Fallen Warrior _ Akaoni&#39;s Weakness -- 城下_盗み聞き_落ち武者_赤鬼の弱点,0,[0|0|0],90,-1,20,180,0,0,20,-10,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,25,20,-10,-1,-1,-10,-0.15,1,-0.05,71108000
7009052,Castle _ eavesdropping _ fallen warrior _ guidance to horse-riding warrior -- 城下_盗み聞き_落ち武者_騎馬武者への誘導,0,[0|0|0],-1,-1,20,180,0,0,18,-3,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,25,18,-3,-1,-1,-3,0,1.4,0,71108005
7009054,Castle _ eavesdropping _ fallen warrior _ introduction of horse-riding warrior -- 城下_盗み聞き_落ち武者_騎馬武者の紹介,0,[0|0|0],-1,-1,18,180,0,0,18,-3,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,22,18,-3,-1,-1,-3,0,1.3,0,71108010
7009056,Castle _ eavesdropping _ fallen warrior _ guidance to horse-riding warrior -- 城下_盗み聞き_落ち武者_騎馬武者への誘導,0,[0|0|0],210,-1,18,180,0,0,18,-3,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,22,18,-3,-1,-1,-3,0,0,0,71108005
7009058,Castle_Eavesdropping_Falling Warrior_Cavalry Weaknesses -- 城下_盗み聞き_落ち武者_騎馬の弱点,0,[0|0|0],90,-1,13,180,0,0,20,-10,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,18,20,-10,-1,-1,-10,0,0,0,71128020
7009100,About Honjo_Eavesdropping_Ochimusha_Hidden Prison Station -- 本城_盗み聞き_落ち武者_隠し牢の詰め所について,0,[0|0|0],-1,-1,23,180,0,0,16,-7,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,30,16,-7,-1,-1,-7,0,1.6,0,71118000
7009102,Honjo_Eavesdropping_Samurai General_Not enough salt_Anayama event -- 本城_盗み聞き_侍大将_塩が足りない_穴山イベント,0,[0|0|0],-1,-1,20,180,0,0,18,-10,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,25,18,-10,-1,-1,-10,0,1.8,0,71118005
7009104,Honjo_Eavesdropping_Trumpet_Guide to White Trumpet -- 本城_盗み聞き_ラッパ_白ラッパへの誘導,0,[0|0|0],-1,-1,28,180,0,0,17,-5,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,30,17,-5,-1,-1,-5,0,0.7,0,71118030
7009106,Honjo _ Eavesdropping _ Fallen Warrior _ Guidance to Loophole _ During Tutorial -- 本城_盗み聞き_落ち武者_抜け穴への誘導_チュートリアル時,0,[0|0|0],-1,-1,6,180,0,0,10,-8,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,15,10,-10,-1,-1,-8,0,1.6,0,71128015
7009108,About Honjo_Eavesdropping_Ochimusha_Fire Cow -- 本城_盗み聞き_落ち武者_火牛について,0,[0|0|0],-1,-1,14,180,0,0,15,-7,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,20,16,-10,-1,-1,-7,0,1.6,0,71118010
7009110,Honjo _ Eavesdropping _ Fallen Warrior _ Smell of Ninja Army Invasion -- 本城_盗み聞き_落ち武者_忍軍襲来の匂わせ,0,[0|0|0],90,-1,12,180,0,0,8,-3,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,20,8,-3,-1,-1,-3,0,0,0,71118015
7009112,Honjo_Eavesdropping_Sneak-thief _Speaking to fellow corpses -- 本城_盗み聞き_仇討ちの孤影衆_仲間の死体に語りかけ,0,[0|0|0],-1,-1,14.2,180,0,0,15,-5,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,22,15,-5,-1,-1,-5,0,1.7,0,71110551
7009114,Honjo _ Eavesdropping _ Spear Monk Soldier of Money Account _ When Ninja Army Invades -- 本城_盗み聞き_銭勘定の槍僧兵_忍軍襲来時,0,[0|0|0],-1,-1,17,180,0,0,20,-3,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,22,17,-10,-1,-1,-3,0,1.7,0,71110600
7009116,Honjo_Eavesdropping_Tokugawa Rappa_Tokugawa Demonstration -- 本城_盗み聞き_徳川らっぱ_徳川の陽動,0,[0|0|0],800,-1,12,180,0,0,16,-7,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,20,16,-7,-1,-1,-7,0,0,0,71118020
7009118,Honjo_Eavesdropping_Swordsman_Swordsman&#39;s death -- 本城_盗み聞き_剣客_剣聖の死を惜しむ,0,[0|0|0],510,-1,10.3,180,0,0,4,-3,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,14,5,-3,-1,-1,-3,0,0,0,71118025
7009120,Honjo _ Eavesdropping _ Spear Monk Soldier of Money Account _ When Tokugawa Invades -- 本城_盗み聞き_銭勘定の槍僧兵_徳川襲来時,0,[0|0|0],-1,-1,15,180,0,0,30,-10,0,[0|0|0],180,0,1,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,30,30,-10,-1,-1,-10,0,1.7,0,71110601
7009150,Hidden prison _ eavesdropping _ fallen warrior _ prince -- 隠し牢_盗み聞き_落ち武者_皇子の様子,0,[0|0|0],-1,-1,5.5,180,0,0,10,-4.6,0,[0|0|0],180,0,2,[0|0],10010250,-1,-1,10,0.5,2,0,1,2,10,20,-10,-1,-1,-4.6,0,1.6,0,71128000
